Product ID,Product Name,Product Category,Product Description,Price,Stock Quantity,Warranty Period,Product Dimensions,Manufacturing Date,Expiration Date,SKU,Product Tags,Color/Size Variations,Product Ratings
D1KTOTJE,Laptop,Home Appliances,Product_NJRSA,102.86,52,3,14x14x8 cm,2023-07-30,2024-01-01,2HBYP0,"WH4,QGR",Green/Large,4
FYT67E4Z,Laptop,Clothing,Product_TFKA8,92.49,62,3,8x14x13 cm,2023-03-15,2025-01-01,BADGNY,"W08,X2J",Green/Large,5
UIIUSJEJ,Monitor,Clothing,Product_GYDJ2,161.43,21,2,13x9x13 cm,2023-07-30,2024-01-01,JKDVT6,"3I2,DA0",Red/Small,4
XIOR2L2B,Laptop,Home Appliances,Product_1E0UN,258.62,84,1,9x8x19 cm,2023-07-30,2024-01-01,Z4FYPH,"DJT,55M",Blue/Medium,5
3DQ7P10W,Headphones,Electronics,Product_2NTP0,430.89,91,2,15x17x15 cm,2023-01-01,2025-01-01,YP1MR4,"VMA,NQ1",Blue/Medium,1
WNQX74HA,Smartphone,Home Appliances,Product_U55QG,252.77,55,2,19x15x6 cm,2023-01-01,2026-01-01,68TAF3,"U35,5QR",Red/Small,3
EOU3IK8V,Laptop,Home Appliances,Product_23EZU,241.08,89,3,14x10x12 cm,2023-07-30,2026-01-01,VM3N0V,"ZDV,YT9",Blue/Medium,1
2SSQ9MNO,Laptop,Clothing,Product_KM8CW,408.89,62,1,6x5x8 cm,2023-07-30,2026-01-01,H5QLHZ,"1BE,0FC",Red/Small,2
AZ8Q1HAX,Monitor,Clothing,Product_V1Z7L,499.97,43,1,19x15x18 cm,2023-01-01,2024-01-01,UDD6NO,"WO7,4D9",Blue/Medium,4
LP9YNQUB,Smartphone,Home Appliances,Product_922F8,213.36,13,3,7x15x18 cm,2023-03-15,2024-01-01,LYP2T7,"JOA,O75",Green/Large,5
NZ5RZWAQ,Headphones,Home Appliances,Product_XX068,344.09,26,1,12x14x20 cm,2023-07-30,2025-01-01,6XI71Y,"JP5,51J",Blue/Medium,4
LPAZYTH3,Laptop,Home Appliances,Product_T1BWC,15.54,45,1,13x19x18 cm,2023-03-15,2026-01-01,BRN8PU,"6F0,CB4",Blue/Medium,1
EA3GCEBV,Laptop,Electronics,Product_88Z8R,124.34,62,1,17x11x16 cm,2023-01-01,2026-01-01,J1OGHT,"C3X,FYY",Blue/Medium,2
SJUXBBRP,Headphones,Home Appliances,Product_20ZIE,146.18,6,2,14x16x5 cm,2023-03-15,2024-01-01,R6MZ89,"XC4,CCR",Green/Large,1
BYX2IFCV,Monitor,Electronics,Product_IR71Z,326.91,90,3,19x9x11 cm,2023-03-15,2025-01-01,Z224HA,"C8H,QP2",Green/Large,4
EQEOMODX,Monitor,Clothing,Product_43W7Z,160.81,42,3,13x6x7 cm,2023-01-01,2024-01-01,ZOT10O,"008,475",Blue/Medium,2
DM0UHNKV,Smartphone,Home Appliances,Product_N2FMA,312.03,94,2,11x15x20 cm,2023-01-01,2026-01-01,01452F,"I1P,YWG",Red/Small,3
8DWFBZQI,Monitor,Clothing,Product_61JMS,291.25,2,1,6x18x13 cm,2023-07-30,2024-01-01,HV9C9X,"3JI,230",Red/Small,4
KXRGQSAZ,Laptop,Clothing,Product_3O289,446.57,19,3,9x13x15 cm,2023-03-15,2026-01-01,LD2SUC,"WPX,2QH",Red/Small,3
QSUODWW6,Headphones,Home Appliances,Product_P1516,285.23,90,1,19x16x8 cm,2023-07-30,2026-01-01,FJ0R7R,"R96,MMV",Green/Large,3
SG24Z4FJ,Headphones,Clothing,Product_1X8XJ,364.78,16,2,19x15x13 cm,2023-01-01,2025-01-01,ASTG1I,"6N4,6RV",Green/Large,2
TIM0S120,Laptop,Home Appliances,Product_AA124,155.82,98,3,10x13x6 cm,2023-03-15,2024-01-01,CKZZIK,"7G2,ESN",Green/Large,1
M1052G2D,Headphones,Clothing,Product_BP9N2,399.82,25,3,15x19x9 cm,2023-03-15,2024-01-01,EQB0ER,"BEN,PUQ",Blue/Medium,5
5BOJ3WOH,Monitor,Home Appliances,Product_R4NHM,160.52,75,1,15x11x17 cm,2023-01-01,2025-01-01,UX9DSU,"XXQ,PZZ",Blue/Medium,2
NJ4SZTDE,Smartphone,Home Appliances,Product_UTIGV,304.6,90,3,15x9x14 cm,2023-03-15,2026-01-01,P3B3U4,"L2N,J8T",Red/Small,2
3DYS54KH,Headphones,Home Appliances,Product_3G7YS,74.28,93,1,14x15x7 cm,2023-07-30,2026-01-01,TT94CY,"C9C,P19",Red/Small,4
0UOXRLWL,Monitor,Electronics,Product_22ZR5,334.95,62,2,15x6x11 cm,2023-07-30,2024-01-01,PX6EGQ,"UNZ,R38",Blue/Medium,4
G4SP9N1N,Headphones,Clothing,Product_BARZF,334.41,56,3,16x11x7 cm,2023-03-15,2025-01-01,KTNUSK,"D92,NLX",Blue/Medium,4
6R0ST99K,Laptop,Home Appliances,Product_VLAMR,109.95,66,2,14x5x5 cm,2023-03-15,2024-01-01,X2PKIO,"BQH,AA5",Blue/Medium,3
5B58PBTR,Smartphone,Home Appliances,Product_H7QN2,97.9,8,3,11x17x12 cm,2023-01-01,2024-01-01,9IA9A2,"1VR,ERX",Red/Small,2
JWCUYT4L,Laptop,Home Appliances,Product_NEMQV,181.95,61,2,16x5x12 cm,2023-01-01,2026-01-01,TF08IP,"QH0,2XJ",Blue/Medium,3
ZC4RCI8H,Laptop,Home Appliances,Product_DYDQS,121.39,11,3,13x16x13 cm,2023-03-15,2025-01-01,VE1H29,"DYK,PML",Blue/Medium,5
8Z3I6ZZ6,Smartphone,Home Appliances,Product_PMD12,170.56,62,1,9x11x11 cm,2023-03-15,2024-01-01,RF26I7,"95X,N7J",Green/Large,4
2TXC7YJV,Monitor,Electronics,Product_5K9GY,366.2,78,2,17x17x16 cm,2023-03-15,2026-01-01,LRS8VI,"UHD,DOH",Red/Small,3
LQDCKBI8,Monitor,Electronics,Product_AEHI4,462.99,52,3,10x11x16 cm,2023-01-01,2026-01-01,8N2NXU,"CV5,4G9",Blue/Medium,3
KNPXL2C6,Smartphone,Home Appliances,Product_6YM6G,56.82,57,1,16x14x16 cm,2023-01-01,2026-01-01,QL0YE1,"JPS,XTM",Blue/Medium,2
35JBXROO,Headphones,Clothing,Product_SIYAR,333.4,34,1,11x12x19 cm,2023-03-15,2024-01-01,7GZYFP,"8VJ,6SE",Blue/Medium,1
A3RMQZJQ,Smartphone,Electronics,Product_LQJ67,67.29,32,2,12x13x14 cm,2023-07-30,2025-01-01,JO4ULS,"XO2,EFO",Red/Small,2
BR4TBM9F,Laptop,Electronics,Product_2238D,277.09,26,3,18x10x8 cm,2023-07-30,2025-01-01,ZP05I5,"ME0,X2B",Red/Small,1
4NSGN0I0,Smartphone,Electronics,Product_IL2IS,287.37,23,3,10x13x16 cm,2023-03-15,2025-01-01,B6CDTU,"TMC,5SY",Red/Small,2
N7MJ0NWX,Monitor,Electronics,Product_OPLGG,42.46,29,1,12x7x15 cm,2023-07-30,2026-01-01,NMSVI8,"RRW,1B0",Blue/Medium,2
APQOCPBB,Headphones,Electronics,Product_J0I0R,400.68,28,1,16x15x20 cm,2023-01-01,2025-01-01,YAOZXP,"2GW,6TZ",Red/Small,1
PW2QS999,Monitor,Clothing,Product_Q4X7W,135.57,14,1,9x6x6 cm,2023-03-15,2024-01-01,VBFVDH,"QOB,YEB",Green/Large,2
7AO7I49Z,Laptop,Electronics,Product_8PNRQ,26.41,88,2,13x12x19 cm,2023-03-15,2024-01-01,CQRZ39,"KOT,FZW",Blue/Medium,2
GIE5O2G1,Laptop,Electronics,Product_I73CD,109.36,63,3,6x10x8 cm,2023-07-30,2025-01-01,8VYB2N,"NHK,1OQ",Blue/Medium,3
V5BU0942,Headphones,Home Appliances,Product_0F3F5,140.48,65,1,14x9x6 cm,2023-07-30,2024-01-01,QFVR5W,"84C,9E7",Green/Large,3
7EPXUMEI,Smartphone,Home Appliances,Product_4OJKZ,484.26,36,3,18x5x15 cm,2023-03-15,2025-01-01,QJIDOY,"IWD,ZKU",Red/Small,5
O8BUEOCA,Monitor,Clothing,Product_642OV,124.35,65,2,19x16x18 cm,2023-03-15,2024-01-01,4QJM6E,"QSX,K3E",Blue/Medium,3
KP0BC0G5,Headphones,Electronics,Product_5JGQP,53.5,66,2,8x8x20 cm,2023-03-15,2026-01-01,816MYX,"3GL,COZ",Red/Small,2
8UKOO47I,Smartphone,Clothing,Product_TDLRH,392.52,88,2,6x8x15 cm,2023-07-30,2024-01-01,TSVB0M,"TMY,4SP",Blue/Medium,5
RK8JKCU4,Headphones,Electronics,Product_SLF05,72.91,55,1,19x11x14 cm,2023-03-15,2026-01-01,BTG6YX,"RTV,58T",Blue/Medium,5
0SBVWVOB,Headphones,Electronics,Product_0SCA6,338.75,66,2,15x20x10 cm,2023-07-30,2024-01-01,WU3JTI,"RRO,2E6",Red/Small,2
KLW75IGJ,Headphones,Home Appliances,Product_WPFHZ,308.53,54,1,5x7x9 cm,2023-03-15,2025-01-01,GL8J2L,"HRG,1II",Blue/Medium,1
O9TGELD3,Laptop,Electronics,Product_QWQ8L,159.99,59,1,14x20x5 cm,2023-03-15,2024-01-01,X56MQ6,"UTG,K07",Red/Small,3
ODALJ68M,Headphones,Clothing,Product_3CBD3,128.86,58,2,20x11x18 cm,2023-03-15,2024-01-01,578L3X,"ZM4,B71",Red/Small,5
4BGU8XII,Headphones,Clothing,Product_F8KWP,11.77,59,3,9x16x19 cm,2023-03-15,2026-01-01,E2M4WL,"2MV,K8G",Blue/Medium,2
YGPXK9LB,Headphones,Electronics,Product_EW46K,370.45,85,1,15x11x19 cm,2023-01-01,2026-01-01,HRWE3Z,"9NV,OV6",Blue/Medium,4
THRCBAVP,Headphones,Clothing,Product_84TL7,401.11,71,1,6x18x19 cm,2023-07-30,2025-01-01,Z8QBA0,"VK8,5ST",Red/Small,4
DV1CTGTN,Smartphone,Electronics,Product_HUS25,290.34,85,3,20x9x6 cm,2023-07-30,2024-01-01,0AIEBK,"TNI,DID",Green/Large,3
M6BY88FA,Headphones,Clothing,Product_CT18I,125.74,57,2,14x20x7 cm,2023-03-15,2025-01-01,OFEZCR,"T27,R39",Green/Large,5
1VA11SDI,Smartphone,Clothing,Product_4CWLW,97.48,65,2,7x16x20 cm,2023-01-01,2024-01-01,OIFHNH,"39P,NOF",Green/Large,5
9IDZWWWA,Laptop,Home Appliances,Product_PMU8E,162.56,46,1,5x9x16 cm,2023-01-01,2026-01-01,6XYXKC,"L5Z,RM5",Red/Small,2
2XBA6IVO,Monitor,Clothing,Product_GIPOC,318.93,53,3,19x12x10 cm,2023-01-01,2025-01-01,1MVE3U,"HQT,34Y",Green/Large,1
J1B9NGO3,Headphones,Electronics,Product_WBB90,254.35,74,1,16x18x19 cm,2023-03-15,2025-01-01,AXRG24,"RWB,IUW",Red/Small,1
GEGOIHWA,Headphones,Electronics,Product_G2FZQ,491.97,59,1,20x17x12 cm,2023-03-15,2024-01-01,HA8XWI,"JVG,91W",Blue/Medium,1
PT3NN1OK,Headphones,Clothing,Product_YCR4Y,441.47,68,1,16x16x14 cm,2023-01-01,2026-01-01,ANKKDI,"X50,RKU",Red/Small,1
UG8DSCDH,Smartphone,Home Appliances,Product_R17U6,124.54,44,2,12x18x17 cm,2023-07-30,2026-01-01,TB3TJP,"QAH,91U",Green/Large,2
N1T10FU3,Laptop,Clothing,Product_XEIDN,86.04,100,3,5x13x5 cm,2023-03-15,2026-01-01,A2I8L1,"L9E,W5Q",Blue/Medium,4
BL4576W5,Headphones,Clothing,Product_3MPKW,254.1,73,2,9x19x10 cm,2023-07-30,2026-01-01,Y9POC9,"YKN,1I6",Blue/Medium,3
9PDZAFPT,Headphones,Home Appliances,Product_7AN5G,21.16,14,3,5x8x6 cm,2023-03-15,2026-01-01,7S974Q,"TJN,KZ8",Red/Small,3
2GDO6VIO,Headphones,Home Appliances,Product_EJL5U,118.13,48,2,17x16x19 cm,2023-07-30,2024-01-01,N02NWH,"XOX,Z7V",Blue/Medium,2
03VXPLHH,Laptop,Electronics,Product_JN44J,386.3,7,2,6x16x11 cm,2023-03-15,2026-01-01,WP8ZZC,"DDG,W9O",Green/Large,4
UK3GNGUX,Monitor,Clothing,Product_I3Q3C,17.97,31,2,20x15x11 cm,2023-01-01,2024-01-01,U7JNHJ,"WBU,6LT",Blue/Medium,1
BMEU27PD,Smartphone,Clothing,Product_QC1ZS,438.23,3,1,6x18x13 cm,2023-03-15,2026-01-01,YIBOIS,"EO5,V9P",Red/Small,1
6RWNNLT1,Headphones,Electronics,Product_WDP7A,323.76,85,3,17x13x14 cm,2023-07-30,2025-01-01,Y4C5HO,"HP9,6TS",Red/Small,4
5RF62IS2,Monitor,Clothing,Product_FFUJ9,282.06,45,3,5x12x6 cm,2023-07-30,2024-01-01,VJSTS4,"2W4,9RY",Blue/Medium,2
N023WBE7,Headphones,Home Appliances,Product_NB7P6,370.01,31,3,19x10x8 cm,2023-03-15,2026-01-01,UJHI7O,"WPJ,IC0",Red/Small,2
MJX7QX5T,Smartphone,Clothing,Product_Q6PZ6,451.32,38,1,5x13x18 cm,2023-03-15,2025-01-01,C5S6VW,"1DC,XJI",Blue/Medium,5
ZI8E98F8,Headphones,Clothing,Product_DI90B,337.52,46,1,18x15x7 cm,2023-01-01,2026-01-01,2ZYBS6,"ACM,ZYK",Green/Large,2
CQ9KPNTG,Laptop,Home Appliances,Product_E1HR9,402.98,84,1,8x12x11 cm,2023-03-15,2025-01-01,JROLCE,"TNS,M9G",Red/Small,5
TB8BYFV2,Laptop,Home Appliances,Product_NANN2,378.59,83,1,15x6x5 cm,2023-01-01,2026-01-01,V947DU,"A4G,ZFH",Red/Small,5
TV30VRNU,Headphones,Electronics,Product_6NVME,51.82,93,2,9x6x9 cm,2023-07-30,2024-01-01,MYREPW,"C3H,TJN",Green/Large,4
SYIOJWUQ,Smartphone,Clothing,Product_IMYCT,59.57,43,3,12x5x9 cm,2023-01-01,2026-01-01,E6M93X,"8W7,PPH",Red/Small,4
DZUCH4O2,Monitor,Clothing,Product_Z7UVM,493.97,73,3,20x6x9 cm,2023-03-15,2026-01-01,D7XO12,"UGK,2Z1",Blue/Medium,5
KBADIP8Y,Monitor,Home Appliances,Product_YBER8,69.45,34,2,10x15x7 cm,2023-01-01,2026-01-01,0I61PV,"2RO,YJD",Blue/Medium,2
E24YJLN7,Monitor,Home Appliances,Product_ERL8K,426.16,82,2,8x12x13 cm,2023-01-01,2026-01-01,GR332R,"ZG2,E5V",Blue/Medium,2
3NXZS46X,Laptop,Home Appliances,Product_UESZI,58.63,96,1,13x7x13 cm,2023-01-01,2024-01-01,LNETJ0,"3XT,FIS",Blue/Medium,5
M5L2YP3T,Smartphone,Clothing,Product_S91QE,236.67,55,1,17x15x6 cm,2023-03-15,2025-01-01,2SOSOZ,"WBA,2ER",Green/Large,4
L0CFJD7A,Laptop,Home Appliances,Product_F54EN,471.77,71,1,5x15x17 cm,2023-07-30,2024-01-01,XG4I4R,"6J2,4E4",Blue/Medium,5
LIIQOFDR,Smartphone,Clothing,Product_K81OW,117.45,83,3,18x15x12 cm,2023-03-15,2025-01-01,IFR2UZ,"57R,URN",Red/Small,3
MBJ32GFQ,Monitor,Clothing,Product_OWOWX,389.23,96,2,15x11x13 cm,2023-01-01,2026-01-01,WY5UTP,"VXC,RT6",Green/Large,3
4GLQM1LV,Laptop,Electronics,Product_C5IQQ,96.42,89,1,14x10x15 cm,2023-07-30,2024-01-01,8V37ZZ,"7KX,USI",Green/Large,5
Q09WY8SS,Smartphone,Clothing,Product_9FCSK,477.46,42,1,9x19x6 cm,2023-07-30,2025-01-01,WKDIX4,"D94,GIR",Red/Small,2
XII9XLVV,Monitor,Home Appliances,Product_QTZ13,424.59,15,1,18x8x10 cm,2023-01-01,2026-01-01,4WCK8W,"RTS,HLO",Red/Small,4
X8LUPRDI,Monitor,Electronics,Product_G25X4,28.49,11,2,6x10x8 cm,2023-07-30,2025-01-01,DIEL6X,"J59,D86",Green/Large,5
QZBIJB1A,Monitor,Electronics,Product_OQYS8,70.68,88,2,13x20x17 cm,2023-03-15,2026-01-01,LS590Z,"O8X,GEQ",Blue/Medium,5
1HN4625J,Headphones,Clothing,Product_9PV9T,231.48,50,2,17x7x5 cm,2023-03-15,2025-01-01,I6QJML,"5LV,I1U",Blue/Medium,4
9YAZKZD1,Monitor,Clothing,Product_WSCNA,276.27,9,1,6x19x13 cm,2023-01-01,2024-01-01,67J8HK,"475,IOS",Green/Large,2
FRMCD9RJ,Monitor,Clothing,Product_4GQHV,259.92,73,2,11x10x10 cm,2023-01-01,2025-01-01,OE6S43,"M6E,MLD",Blue/Medium,5
JVAUUQTV,Smartphone,Clothing,Product_YYFJQ,153.4,50,3,16x20x6 cm,2023-03-15,2024-01-01,H5VUX7,"LPL,2PT",Blue/Medium,1
RIVB0PVP,Laptop,Home Appliances,Product_5TXON,157.24,40,3,16x15x13 cm,2023-03-15,2024-01-01,AOHDUD,"5WF,S5U",Blue/Medium,2
02OW1K8O,Monitor,Home Appliances,Product_3D9CI,402.49,16,1,16x12x10 cm,2023-03-15,2024-01-01,7414YT,"XBX,8P6",Red/Small,4
A6WC7CWV,Smartphone,Clothing,Product_XJLWW,380.64,51,1,10x7x13 cm,2023-07-30,2024-01-01,5CXVGF,"682,0IC",Blue/Medium,4
58IP6WLL,Smartphone,Home Appliances,Product_CW2O1,40.41,28,3,12x10x10 cm,2023-01-01,2024-01-01,SXC6QD,"3ML,1VZ",Blue/Medium,2
PRTWM5E2,Smartphone,Electronics,Product_K3UC1,472.44,88,1,6x6x8 cm,2023-07-30,2024-01-01,CFJ88O,"EX3,WEL",Red/Small,4
JVCIJ9R5,Smartphone,Clothing,Product_B164C,108.52,65,2,15x13x5 cm,2023-03-15,2026-01-01,OU5G1R,"EWS,HRV",Green/Large,4
XD1BGTFL,Headphones,Electronics,Product_N81ZD,303.49,26,1,12x10x8 cm,2023-01-01,2025-01-01,A9XGG0,"X49,T43",Red/Small,1
XWF5NAE9,Smartphone,Electronics,Product_T3ZFS,280.76,15,2,10x19x9 cm,2023-01-01,2026-01-01,VH0X1P,"G67,BBM",Blue/Medium,3
984OJOZ3,Monitor,Home Appliances,Product_493AC,118.1,57,1,8x14x5 cm,2023-07-30,2024-01-01,537D31,"FTD,XNG",Blue/Medium,4
DDTXEIYC,Laptop,Clothing,Product_S1S1X,296.63,74,1,12x19x20 cm,2023-03-15,2024-01-01,JS2B6M,"UT5,HEI",Red/Small,2
S53IW47Z,Smartphone,Clothing,Product_YSM30,316.43,50,1,20x14x18 cm,2023-01-01,2026-01-01,MU9CHP,"2SQ,3EK",Blue/Medium,4
GBBWE7DH,Laptop,Home Appliances,Product_3MRR0,275.47,69,2,16x14x8 cm,2023-07-30,2026-01-01,YMXF9M,"BVO,GP1",Red/Small,5
29QQVP2V,Laptop,Electronics,Product_NEGDQ,481.67,96,3,6x13x20 cm,2023-07-30,2025-01-01,VBSWYY,"ELQ,3L1",Red/Small,4
BKD1BKXL,Headphones,Home Appliances,Product_D0867,33.45,37,2,6x12x6 cm,2023-01-01,2024-01-01,4TLL2W,"R8Q,VAE",Green/Large,1
TW21JVL8,Laptop,Clothing,Product_GFWPG,24.47,44,1,12x12x12 cm,2023-01-01,2026-01-01,PRF3EB,"RCV,6RR",Red/Small,2
EU8651LF,Headphones,Electronics,Product_OWNO3,105.12,79,3,11x12x19 cm,2023-03-15,2026-01-01,O0PSIL,"Q4T,7HF",Red/Small,5
Z8N82479,Laptop,Electronics,Product_YYP46,76.21,61,2,16x8x13 cm,2023-07-30,2025-01-01,79YNEE,"9BN,CZV",Red/Small,5
ZH0E6A8Z,Laptop,Clothing,Product_B22JM,472.87,9,3,17x10x10 cm,2023-03-15,2024-01-01,RYID3P,"34W,781",Green/Large,5
FAEIJTMN,Monitor,Clothing,Product_63JPY,366.09,84,2,16x18x16 cm,2023-03-15,2025-01-01,LFSDZX,"I9F,W7P",Blue/Medium,4
2YKIB9ZD,Smartphone,Electronics,Product_LINJ7,263.79,6,3,13x17x5 cm,2023-01-01,2024-01-01,4XKFG2,"HUA,M23",Red/Small,4
H7EN1R1M,Headphones,Home Appliances,Product_0V9LZ,376.78,54,2,8x18x7 cm,2023-01-01,2026-01-01,PP14WD,"60V,ISN",Green/Large,5
1DRKTV5N,Headphones,Home Appliances,Product_INNM8,259.38,52,1,9x15x20 cm,2023-01-01,2026-01-01,ZXT2MO,"5MI,5M0",Green/Large,5
ZZUFDD4S,Monitor,Home Appliances,Product_N9SL2,345.49,72,3,13x13x12 cm,2023-07-30,2024-01-01,7GBEAI,"IDH,QC1",Blue/Medium,5
5VLOOX5T,Smartphone,Clothing,Product_47DJS,331.89,40,2,19x8x12 cm,2023-03-15,2026-01-01,98N881,"V8Y,EZO",Green/Large,3
9N2I44GD,Headphones,Home Appliances,Product_H4EG4,207.88,5,2,10x20x13 cm,2023-01-01,2025-01-01,23LXGQ,"54L,DLS",Green/Large,1
8K0A46D3,Headphones,Home Appliances,Product_06TOB,122.05,80,3,13x5x19 cm,2023-01-01,2025-01-01,3R196O,"2U1,1A3",Red/Small,5
6Q15SJYH,Headphones,Home Appliances,Product_SEP0O,99.95,43,2,14x12x5 cm,2023-07-30,2026-01-01,NUPL1J,"6Q9,SY8",Green/Large,5
85WZP9GA,Monitor,Clothing,Product_QKMBJ,366.35,10,3,6x16x18 cm,2023-01-01,2025-01-01,T0FVIL,"UGL,SPK",Green/Large,5
4ZQWZWZC,Headphones,Electronics,Product_XF6MI,114.19,30,3,10x13x9 cm,2023-03-15,2025-01-01,POX22Z,"MSB,I25",Blue/Medium,4
2ZHZTSR7,Smartphone,Electronics,Product_D9XO7,330.2,86,3,18x14x12 cm,2023-03-15,2024-01-01,IVF4JY,"8QS,0EG",Green/Large,1
3MV3KSSR,Headphones,Electronics,Product_HRQJX,348.48,8,2,16x17x6 cm,2023-01-01,2025-01-01,JIKYSS,"HB1,FDM",Red/Small,5
PGGXOU3U,Laptop,Home Appliances,Product_7URQY,45.84,38,3,20x9x18 cm,2023-03-15,2024-01-01,51U3GL,"GDQ,2M2",Red/Small,4
AD4ZZFBN,Monitor,Electronics,Product_2QFEX,362.47,41,1,19x17x17 cm,2023-03-15,2024-01-01,AOKZ83,"WE3,04F",Red/Small,2
LBAYBG0T,Headphones,Electronics,Product_ZKCXW,180.91,87,3,9x15x9 cm,2023-03-15,2026-01-01,P7BJXX,"OFD,FYT",Red/Small,3
8D4H8LQO,Smartphone,Clothing,Product_8N704,97.84,21,3,18x11x8 cm,2023-03-15,2026-01-01,UWMHP6,"BUC,29I",Red/Small,2
L913YFWS,Monitor,Clothing,Product_7216O,139.97,42,3,9x17x12 cm,2023-01-01,2026-01-01,1ZBRGN,"LK4,8S9",Blue/Medium,5
JEIDDPU7,Headphones,Electronics,Product_FTO2F,74.9,92,1,19x10x19 cm,2023-03-15,2026-01-01,3NJ4KC,"KWQ,0SM",Red/Small,3
Z6D9O60H,Headphones,Home Appliances,Product_0KG9I,65.43,36,1,6x18x6 cm,2023-03-15,2026-01-01,M8HLX6,"UMC,D6R",Red/Small,4
CLRWPMMI,Headphones,Home Appliances,Product_JUVNJ,226.86,28,2,8x5x10 cm,2023-07-30,2025-01-01,JUL5MH,"D7E,L3Z",Green/Large,5
HBPGQGQF,Laptop,Home Appliances,Product_BIJFB,267.48,8,3,6x18x11 cm,2023-03-15,2024-01-01,IS0OQM,"HW1,PN5",Green/Large,2
6K7MG5QA,Smartphone,Clothing,Product_XXQR6,176.9,95,3,11x11x20 cm,2023-07-30,2025-01-01,KMIJ0T,"6PB,BGY",Red/Small,3
RPGZWBKA,Headphones,Clothing,Product_A7N2X,109.93,92,2,18x7x8 cm,2023-01-01,2026-01-01,6NE7JV,"8E4,2LO",Green/Large,1
WY71D83M,Headphones,Clothing,Product_J0QUK,298.18,27,1,10x5x12 cm,2023-07-30,2024-01-01,2DXB0A,"4WX,A85",Green/Large,3
RE3POZ0Q,Monitor,Home Appliances,Product_W7LR7,478.24,77,1,12x11x15 cm,2023-07-30,2024-01-01,B0G5C9,"W32,1IG",Green/Large,1
DWUMRRFA,Monitor,Clothing,Product_PTSSE,472.71,35,3,16x19x7 cm,2023-01-01,2026-01-01,M32761,"K6J,YX5",Green/Large,2
W9B9DGBP,Headphones,Electronics,Product_T9Q5V,132.35,15,3,17x15x13 cm,2023-03-15,2026-01-01,4A6329,"90I,7KI",Blue/Medium,1
T3VER0X4,Headphones,Home Appliances,Product_ACEC9,136.87,69,3,15x7x9 cm,2023-07-30,2024-01-01,UP6QSF,"U2T,3EI",Red/Small,3
8RHHWVXU,Monitor,Electronics,Product_5WSJN,367.3,31,2,5x20x6 cm,2023-07-30,2025-01-01,HMBVVP,"09G,JLL",Blue/Medium,2
J5PLUMV1,Smartphone,Clothing,Product_PSGUD,184.03,50,2,8x13x6 cm,2023-01-01,2026-01-01,G9GQ5R,"ZZ0,6B5",Red/Small,4
TT0LSC68,Headphones,Home Appliances,Product_YBKYP,367.6,78,3,11x20x15 cm,2023-01-01,2025-01-01,V1D0ME,"NK5,Y1O",Green/Large,3
XH806EQI,Headphones,Clothing,Product_CBZFM,409.87,81,3,15x6x16 cm,2023-03-15,2024-01-01,TC7EHE,"2I7,3K3",Green/Large,2
V9BULQPT,Monitor,Electronics,Product_7B4VD,433.45,17,1,15x9x8 cm,2023-01-01,2025-01-01,9SW2QL,"X0P,B81",Blue/Medium,3
YFZZCO7Z,Laptop,Home Appliances,Product_G46QM,35.85,35,3,16x6x7 cm,2023-07-30,2024-01-01,VVGCSX,"OSZ,H9D",Red/Small,1
OYY5T18K,Laptop,Clothing,Product_5CPZG,411.85,98,1,16x14x12 cm,2023-01-01,2025-01-01,AJ3ZWE,"5J9,T1D",Green/Large,1
OYYWBE8M,Smartphone,Home Appliances,Product_ZQ758,476.3,2,2,13x15x13 cm,2023-07-30,2026-01-01,W8GWOG,"ZR5,KN7",Green/Large,5
NK08PDN6,Monitor,Clothing,Product_0Z3VY,166.84,96,2,13x18x17 cm,2023-03-15,2025-01-01,M7FXWT,"6IH,FYN",Green/Large,2
WPJX1T6N,Laptop,Electronics,Product_A02M5,103.76,38,2,16x18x20 cm,2023-07-30,2026-01-01,9SC5JK,"IDZ,3E9",Red/Small,2
CN6G5XDI,Headphones,Clothing,Product_ZBA2K,242.4,64,1,11x6x7 cm,2023-07-30,2025-01-01,LD8KQX,"ZCA,TTA",Red/Small,4
683WRTU1,Smartphone,Home Appliances,Product_3IC2Z,254.05,7,2,8x11x5 cm,2023-01-01,2025-01-01,I1A6XK,"TSL,OO1",Blue/Medium,5
A0I4W4AD,Monitor,Home Appliances,Product_YQ8TL,164.53,99,1,14x7x6 cm,2023-03-15,2025-01-01,4SHT13,"O2S,D0A",Blue/Medium,5
CNHSJP2J,Monitor,Clothing,Product_8KEAD,142.27,20,2,11x9x16 cm,2023-03-15,2024-01-01,VCQD7J,"0O0,5B3",Green/Large,3
J7KHOPDM,Monitor,Clothing,Product_XXBVT,185.02,1,1,9x7x15 cm,2023-01-01,2026-01-01,ATTYFI,"8J0,0Q4",Blue/Medium,5
XNJS3IJC,Monitor,Home Appliances,Product_J8JW3,100.69,68,3,14x19x19 cm,2023-01-01,2026-01-01,7KZG26,"QVJ,77K",Green/Large,3
9LZG4YHG,Smartphone,Electronics,Product_Y5YQI,283.07,87,3,9x13x19 cm,2023-01-01,2024-01-01,4W5R8L,"5TZ,H3K",Red/Small,2
PZQ3JUXE,Smartphone,Home Appliances,Product_0BOG8,302.32,14,3,19x16x17 cm,2023-07-30,2024-01-01,WXE7ZW,"CSV,UMZ",Blue/Medium,1
